X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30
-7.38560288614002,3.73908578636571,3.2438197946161,3.21656890644182,4.80406201325578,-1.4048410468014,7.72977239119345,4.64673132270831,-2.96342276170994,7.18785349938301,8.13740020173943,3.23325758494982,9.19591229574453,-9.38369060624542,0.224307088806299,0.0892178096350559,-7.96859369809371,-5.79912182710889,-7.1713401158854,3.16028073032499,-6.40687958859246,3.91315474788176,-6.09405611832912,-6.87262759783065,10.7391908321393,6.15796623269293,-3.4360201105014,-6.21397591888717,-5.22262674491192,7.27481326169978
3.92275386355778,-1.73101774355026,4.58146128612668,-6.87755413493713,-1.41971898047969,2.17743847694338,4.02780068489402,3.17607363113359,-4.44951135756548,-6.132656234156,-8.49899277205077,4.19642927522354,-8.41320422614356,-4.23063184749788,-3.04661282709786,-5.54175528291442,1.10629058639366,1.16046360128564,4.63513528404458,1.81722964895969,5.88917491172,-7.86400761408055,7.77774512672762,6.04131410346618,2.33005401622173,-1.4331610497022,-8.55603795211106,6.14121792323898,-8.97732836973622,-3.21009212317797
4.21713590369954,-3.34690878254352,5.09659197840951,-8.60508556509986,-1.59649487300294,1.71666563769219,5.72660023967827,3.68217106506361,-4.43471840998198,-6.86121649586519,-8.6971264789978,5.75981586953021,-9.84958679394104,-3.80786334003337,-4.86169501681582,-6.28556109766713,2.70090985439101,1.35029977954698,5.87154609198087,1.15247640516665,5.8765429161068,-7.78610413410025,7.84083418878455,4.08195782258748,1.79347659064273,-0.468862777454048,-8.08882534703676,6.06967596812114,-7.92592590004983,-3.88023833330418
-0.15385519269801,-8.5989455468173,7.9539683964623,0.580563624814595,0.131565380486781,1.54593394259097,-6.26781679921768,4.50537323838339,8.1179827439271,1.62859515246056,-6.36962905066542,0.419383513957592,6.65327653705713,2.02066306228666,-1.06091132033563,-0.124258735387519,3.48178500708571,1.87632230227152,7.06332206594459,3.3441760568887,-7.3713602115755,3.48002758320308,2.11267563513953,6.78105210049719,3.75101676453624,-0.975949856162628,6.79620198400208,9.86794880451484,4.012807448644,-9.68895372908883
-0.21516942303747,-0.848130897977956,-7.47729044228234,6.11991783377312,7.16422614308567,-7.23327616475102,4.43973104899246,0.5375088174232,-6.97859932662952,7.78964146866956,0.76537095779358,-1.08303576021968,7.82076444160018,-4.2922239079592,-2.75586827130595,-1.46356489799311,-0.644956178391045,-10.1470767063197,9.22735819375212,3.04681095538908,4.79294705885555,7.09860101001742,-9.62887090216912,-7.96605413102834,-3.63136199147024,-2.05035709261674,3.28531055838263,-3.63246758834676,-0.362746303917327,-5.54679341508105
-3.78215819310705,-9.54204861434686,6.50755096262124,-0.702178812218731,-0.42515087776077,1.26554002614495,-5.31760574231033,4.46858939525134,7.83360603710593,1.37012519846895,-7.56533355439291,0.453527971948655,5.48328071487955,2.78104123907302,0.0545330078905913,1.13185816935387,4.57176264371583,-0.473403281815947,4.90693797461389,6.39975260067079,-9.61094856736747,3.51424186418941,2.04221788363927,6.32575673749775,4.46940839069796,-1.55619410094212,7.74322515590535,6.70987673612164,5.29026911815498,-7.19674338256284
-2.98659650619064,2.72345262531231,-1.1663326514831,3.27125910614387,7.89155341180099,-3.13506062891152,3.45016590656441,-5.83108026967804,-1.14340664766085,0.234611665551808,-2.19523663939914,-0.588050715811944,4.39306931983246,-4.88344639772374,-6.26852872208547,3.27715687470312,-4.23530169041141,-4.19667426311142,-8.32646251133667,-7.24297192967171,-1.68911579035818,-8.03214619901273,9.32134702394415,-8.59364129807832,-0.430126977608794,-4.30422242970907,5.56296600985084,-3.35026433100152,-6.41869172411065,-0.0347439108112542
6.80583276973578,-1.16045754931422,-4.53946110189856,2.60616266694741,2.76422230050792,4.29642664790174,-2.33144796076073,9.49904940174422,3.76655018605825,-4.33901862805198,8.80278746834993,4.73923954897102,-6.20141143759032,1.21077096304073,-4.11493237070928,4.52615678983317,8.74843385962932,-4.58663205648767,1.15134819087358,-0.186643783100479,-9.88514850728691,4.6237161463171,5.48577741299236,-3.06216335387202,3.30770155022649,-4.19766974498893,-1.96198154873162,7.00050586321106,-1.42536765424076,6.72080677357677
-5.62753895663923,3.71147431815539,2.8127609256157,2.61944573228259,3.96351381601996,0.16660316404573,9.61560836201953,2.87837278060475,-3.5804522599255,5.22464578631719,7.26483955502345,1.21918624887944,6.90154962252014,-8.650066149567,2.52501717500822,2.22983697216923,-9.55564591431329,-5.21222820466876,-6.64510756935409,1.91805147104387,-6.59565889417401,5.02753474197802,-4.55651237296576,-8.06249052993007,10.66417975859,4.27690588613927,-3.75584829975988,-6.66459923539654,-5.52194663549638,7.23222074319381
-0.944177733110573,-2.64681880217369,-7.53961864488864,7.42207222032741,6.58484475616011,-8.64478777498347,3.35522261866576,-0.995809346460789,-7.5170976766534,5.01957551907984,-0.349190934360287,-0.262017720669019,7.54848697278548,-4.92511326317236,-3.96319470594666,-2.25136943132903,0.61327372549894,-9.72838111463785,9.32043030556691,3.93764056895072,6.04052082849556,7.742079821105,-8.5498592971477,-9.36671035941268,-2.19532570743146,-2.71598800822676,2.27807773994983,-3.23171957208137,-2.15571136687955,-5.89017783089824
-5.61926405701261,2.29635687931506,2.74696928317647,3.00515356712602,3.84208269601923,0.170423737657569,10.0499563511747,2.69714800378612,-2.51707304575286,7.16066948255376,9.11888371672968,1.46896250185358,6.86978677605841,-7.33648426277381,0.943409709823608,0.884087237563568,-7.15826938108968,-5.57720414653289,-8.36425948531148,4.60881156866703,-5.8889682621667,6.38331758427664,-5.48738515965633,-7.60200368636993,9.4049631569065,4.26019181985838,-4.8673553019752,-7.68277883248525,-4.81352576011272,8.28479340256737
11.1807894225133,0.393546185718056,-4.03040637239134,3.3916461175746,1.49118636052114,6.38552635495406,-1.76955325177529,9.03140539876083,4.31399264460308,-3.29091166483565,11.4699112744621,6.33554680416086,-4.52363381563245,0.741678691472065,-4.17883134241109,4.63294693756829,9.90362508444998,-5.30433942696817,0.240294182065047,-1.78595455876642,-8.30531881887172,5.60186766273106,3.90738400386284,-2.10024167976634,2.57654806986794,-1.5126902213997,-4.56471315480052,9.190986133656,-2.04377370220162,6.41981935741857
-6.15354515946221,0.253926569357445,-3.01561744131351,-6.80373152309336,4.62990705540348,5.63337924503879,9.08331041243854,-7.76765906188669,-2.23896815559513,6.56666965373398,3.71358661546206,-8.47161720261312,-1.88430935247358,10.8619082171072,8.01203441413409,-8.55938842398561,-7.37110944823023,7.35649477896938,-5.31774651801779,-2.60599326723738,4.40680461451539,1.08759534543355,-4.73895204820285,-5.00156811170078,-8.52663991767823,2.5200812662429,-6.23579963725479,-3.60827030252033,-6.33494438590408,9.17143222744163
2.81736851352652,-5.73648751248037,-5.65882423535327,-8.73245544593346,-8.729849393893,8.96541278975697,2.98385598388551,5.1544777900805,-9.66974345675892,1.12054631187283,5.19656910741036,4.86564023433242,0.267266276282983,6.53082049360322,-2.52039981293978,-5.22087889314003,-4.14728976655365,1.82603166161964,-2.66041683780269,-7.9174208153279,-3.16479609268862,-1.79823041452386,-6.80409500555395,12.4694918631244,1.85057666282556,-9.51458444233081,7.0850553303143,-0.691304666370521,-1.26928367073791,-5.60895715920644
-1.39325889996442,-9.38236538403401,7.17090834818226,0.258053844309212,0.314254903102461,2.45405620320783,-4.42282321332596,4.29126818032542,8.5478659169043,1.93713014528057,-6.11014609459259,-1.80476107212523,8.12667100090371,3.61842000601725,0.11899470579232,0.489942915113435,7.71294382612605,-0.879518494354523,4.90253961581935,3.73652094433975,-6.9280390561329,4.1629749075637,1.43987807524199,5.22810610841809,5.05125322918838,0.329647728750976,8.10513803553345,9.21845709124263,6.40946777047624,-10.4750880156026
4.68189870011066,-3.9238440017754,5.8355863926393,-7.28782656056641,-0.64072828144719,2.87634129375059,3.64722425109837,3.45761067647091,-5.45180671015969,-5.06199703679566,-7.82648088483838,6.6721297240656,-7.15393482515884,-5.60198645529643,-2.99242883934769,-8.39582652587818,2.48806927732541,1.68848031068349,5.71187459862774,0.0841077819800219,6.33734910286175,-9.26412179820803,8.49325201874913,6.18191736185136,0.0375935947200685,0.0420441814464007,-9.23464190597145,8.06977941758704,-8.30234775099655,-2.70056330914994
-3.07703704472714,-0.489005505232322,-1.1909898690944,4.13573364577717,7.7293773977334,-4.49504057949956,2.046943168887,-8.65699986230466,-0.471470644302092,1.52100102552564,-5.20735726469204,-1.83681675990424,3.86990629439279,-4.32144127633125,-8.38906264272015,2.77417980457757,-5.76140869733806,-4.7405151194846,-9.34287180440876,-9.19735195243916,-0.482343500563116,-8.12190466459231,8.16357906837568,-6.17966064558948,0.575527101012709,-6.06967130156294,3.59065874613639,-2.27418945460605,-6.4341371074014,-2.31014595180877
8.81923101226608,6.70438214370296,-5.60165883588086,4.56513038553524,-8.20175381847155,-6.51250628795779,9.51720366680333,-3.40574160416295,6.27649258105689,-7.78878736473724,-4.43362242367734,6.61501161137974,0.445643344228671,0.452942261808943,8.99226444624897,-8.07501918300855,-5.01830564468002,-5.97873931743978,6.92277924772677,-4.3578742268928,-4.44498573644404,-0.131120875036454,2.56603910911251,0.688218295532123,-6.51427890606826,-2.03704554375232,-8.9766194315448,-3.48423127768947,0.208786203928558,6.34381489764437
-5.89553107266416,2.70093805380466,-3.42690543966005,-7.39432478102067,4.61066320490937,4.36494746217267,8.40534396587301,-9.5366867105101,-0.0664940414668818,8.397764539945,5.41613391737082,-8.45254311771086,-2.54850879634574,9.38773402294009,7.47402282561248,-6.25225815685623,-8.01992853030016,8.30565586660381,-5.3062250184813,-0.575755736337666,5.78246354016025,1.40020411129032,-1.55842425784528,-3.18959285164512,-8.84168043893795,2.14099042888037,-5.76002504623897,-5.59157167150726,-7.21210007135912,7.05371058942234
4.2515693434882,-2.76310688713996,4.65214506320462,-7.49926104055676,-2.18654295225124,2.98730345333008,5.27285934848581,3.08648949579351,-5.96268906059287,-7.53580463624269,-10.1211671287019,6.49134070881742,-8.00632067413284,-3.9579877877549,-0.939005950287963,-7.06725575113271,1.35469799998269,0.859226459585771,4.17964803864132,1.38617417605844,6.20752447180395,-7.63528882878776,7.2914273252291,5.7103562239458,0.749716613683978,-0.911768118767806,-7.29729238811022,7.31578948030027,-8.76477314283153,-2.07083093777161
-6.93574545692711,4.42714899770146,3.36613178041102,5.0040753382677,4.51162860358979,0.549984440249455,8.95259939230538,3.2347195228853,-3.44609927794747,5.37582336938738,9.71054683242677,1.2958234852634,6.64344083173865,-8.12128510853022,1.79495953448612,1.38300440293088,-7.5391478170035,-5.58353419420553,-7.26102933235506,2.68177757225815,-4.42416868596488,4.81194096021659,-4.90836014581587,-3.88319830476694,9.60189813614781,7.72380061080615,-3.82823367647273,-5.39137488764692,-4.05846697298835,5.50074200080903
10.4137336089145,0.724027978101533,-4.4144914093932,5.22362032815595,0.874118659056851,3.64028500114806,-0.99295352361095,8.99050055345342,2.86302482320497,-5.40973619318527,10.15397485302,4.24818627044622,-5.18069791165868,0.433158212727125,-3.73368714924409,4.82172048364291,8.78183427674537,-4.45129859795098,1.0331737690181,-1.00097019420572,-10.237487443819,3.99633344045025,4.25593569699395,-4.35760062802082,2.53831398042519,-2.01550253148089,-5.3679238520672,10.7658149766763,-0.295953404567077,8.03574125377368
5.80016009286771,-3.30545771541397,5.58422358824612,-6.76842092127291,-0.746343125571166,2.93992339261763,4.18506617922946,3.17408640180088,-3.76577073334109,-6.84622418704476,-9.60994713065143,4.84513536007903,-6.83734802215668,-4.94357851358885,-6.53302943126269,-6.77648060596282,1.01892312953679,1.31669949194473,7.27819252157034,2.40233399069058,5.91878701264367,-9.33095084066473,8.60535275627364,5.58995304670045,0.631459332367211,-1.72493125257641,-9.21764186179223,7.52588961734368,-8.72255263476162,-2.53788617538359
-2.68021043316817,3.26048788596414,-2.87175177060222,4.17420265956103,4.8817414926814,-3.51739038793069,3.24079079163928,-7.0147145630715,0.621378303003507,1.87637444858036,-3.21984386626543,-2.67825025610896,2.91968101228616,-3.21599000414029,-6.03479211865065,3.49800749730892,-5.3567415525961,-5.2809002737925,-10.5393479442867,-7.56693005334031,-2.7779483201213,-7.69234914223428,9.25250869022807,-5.97058724927201,-2.06871863637741,-4.01755716214501,1.41017264654785,-2.8652715978668,-6.0879737948382,0.476321788785643
-1.22534863907437,0.836477336005563,-3.64915867520547,5.99359444663657,7.27823123006401,-3.61595708353643,3.98960864778441,-6.67323451637048,0.415425693956791,3.80799410112696,-2.55959725093739,0.302163862215431,3.03288082321997,-4.32079653854897,-4.91355126719296,2.77046162271763,-4.4068781081553,-4.67599312452085,-10.1988188791303,-7.32614763096086,-2.69511873519735,-9.09822762991236,8.51690562057974,-5.53572141576742,-1.43149744431464,-6.3828226086616,4.15551812007088,-3.7147732038338,-6.39800258501492,0.858696648295245
-6.87563240423056,3.23288134166195,3.48072181684887,1.88440903282392,6.07280597336905,-0.228296879847472,8.4349419122396,2.63445139202036,-4.14703770595211,4.27961043261288,6.6330007948965,2.46618852906785,7.11098120814311,-9.7399870662154,2.27904500757311,-0.268917051043327,-8.35368818827478,-3.68530533698152,-7.58305887150732,3.18421432586628,-5.89960129802115,5.54869219915889,-5.34423065581309,-5.13548285323949,9.9862635577244,4.36534976441453,-3.41571112854092,-5.18449414721184,-5.30421611503459,6.62105260082073
-2.38581897707477,-9.696560138244,4.9768135307025,2.53065215002188,1.63988597027787,2.10533377692229,-6.79170465631493,3.70795571244293,9.08309631910634,1.22344148493005,-6.9622038785542,0.651607635665681,8.09729695492322,3.95091924864763,0.251626398963666,-1.45280381721348,6.09345889575425,1.16136813220767,3.52201033800011,3.8104982542457,-9.054728696609,2.47007713824168,2.97910162113753,5.99795023750483,5.23353711410847,-1.29962613827993,8.66959640903478,9.75641575767259,4.49029479392136,-10.266585497591
9.62815340390287,-1.77017935907139,-4.29283486232162,3.99412096742056,2.94217496749025,6.66895257017097,-0.473835759547768,9.08751737050136,1.24650595975219,-5.97580709532264,10.7741009449172,4.78787536408904,-5.12868398312763,0.437634494628228,-5.67606043551798,3.89926433502516,8.68063872835863,-3.90890370309137,2.80395431755087,-0.206435049215859,-9.87630944892314,4.48197908277266,5.2109795416065,-2.10385603211962,1.31112216774871,-1.94754079070262,-2.15578994277823,9.31743556779851,-1.99245079583705,8.22123304860902
8.14974466925892,1.33418840048237,-6.18433425112558,7.27056856656342,2.51971843897925,4.29796662420869,-1.89478068936228,8.07105199739454,1.40991973836622,-5.00724461009056,10.7557052538927,2.53657426962773,-5.83501239815388,1.45668976436676,-3.95596899734221,4.76459550753727,8.52972997226802,-5.13769484210536,2.43939553095308,-2.41831423721796,-10.3504645600116,5.38554521564205,4.43415954784503,-3.07158952068352,3.68954737163504,-4.39692622378848,-3.23591357841376,9.61815077792499,-0.00795207519322827,5.47128592769817
3.43740849419526,-3.39133023165067,5.7216495295822,-8.19345059424962,-2.33075426186732,4.58177419284069,6.22479868678951,2.62446319190764,-5.57030459161371,-4.58212687846753,-8.50177520695938,7.74193592384773,-7.11245048474545,-3.94242164870316,-2.75024644675935,-7.65284682150567,-0.747400856428976,0.904364685394535,5.36054296557238,0.400225574150219,6.72302394927488,-9.43324999082726,8.20537171108124,6.31796897714683,1.10808982568323,0.250317537847493,-9.86829246600598,7.30087092708449,-8.49679864806718,-2.68629103734023
-0.592592417737455,-2.81596918597818,-8.2289800634107,6.48145722652836,8.93133068308605,-8.53055404002266,3.38225168994695,-1.14301680859926,-6.77865349066682,6.69096645291163,0.372466103785861,-1.93638458083736,8.80813363816416,-4.61498551816059,-5.5832634235534,-3.10056196498037,1.27969677952534,-9.04750307677362,9.55137088723697,5.13862800602375,5.2243690332238,6.92344114604058,-8.3736919694817,-8.89420243029248,-3.24063673286322,-2.49439303767684,1.50532595931542,-4.18280687625695,0.612485404524953,-5.27562291947138
-2.55216481346375,-7.6267434788125,4.48402286807512,0.198804270962663,-0.249808269284686,0.709660121860149,-6.3305058909325,4.33619263670602,8.17539959551371,0.340092190023953,-6.3554037046267,-2.65950734292086,6.50312130248506,4.4818535645184,1.51147634341392,1.59171711036036,3.69519036375172,0.134934183966542,5.63212649158371,2.66546199812879,-7.09503037386183,4.04935900943573,3.34321351457542,4.80090367915599,4.93298143488185,0.603054332318799,8.77511218140458,9.4027407387738,4.10923281436401,-9.34845744276432
-3.53751318519347,-6.7517177143197,6.43696765374371,0.386320131635947,-2.18943822736132,-1.03168657702496,-6.13876428946182,4.57844082597257,8.31868012585114,1.16754674444581,-6.55405137303651,-1.31652564172654,5.36251941202797,3.64449260739463,0.423150238441353,-0.260341817379949,5.25169734446262,0.527433223366288,4.18890402573721,2.62656403292963,-8.67739586653227,3.11481841316288,2.27906411636159,4.23033604202054,3.41366384132751,-1.86011597303078,7.50796322138745,9.47909209434201,5.2728800981119,-9.10524396520759
4.85897126477817,-7.03549618967318,3.92691141769257,-6.11649271562778,8.22971325178274,-8.82617292223939,6.89037580019255,4.13848100786186,-0.655964318954652,5.81874871536596,0.141452241344093,5.18847480435893,5.79684222873463,-3.80495002946057,-1.71049463534385,-2.2746748027146,8.15968703212051,-8.61298841202787,1.10184412864456,-3.83683428390955,5.02695732439468,6.87426798611095,0.964023377608372,-2.85975888209452,-8.10900219559845,2.60961643687199,7.76039851351452,-3.11263780901616,-2.92431265082177,-2.24266598227466
-5.48871035303835,2.96974637069516,4.41463341526247,1.39232334516282,3.9115362454282,-0.678485335089965,8.43678396291022,3.11583469723533,-2.76660772110754,4.40523591281534,8.20478462105601,2.74827542363866,7.16008692843814,-7.94716517014159,1.48847161987442,-0.29370967861736,-9.12490109209426,-5.83918121206606,-5.93047276482586,3.03507164322987,-5.03341671541278,6.41651800070431,-6.23681842735583,-7.2780773706205,10.5530606581575,6.37498893303581,-3.54290297486015,-6.800178226888,-4.32115453571671,7.58234060873852
8.32641408783845,6.48055693783492,-5.02288316113878,5.84767251789924,-6.37569458920958,-6.61685905003056,7.84071358006058,-1.06219533029148,6.15819196043199,-7.37585043488608,-5.37867420007654,5.89248406147429,-0.17580386574619,1.04562188513185,8.63744667365917,-6.02114235655111,-3.6179138611258,-6.17684510053113,4.84185780692315,-1.67066985816817,-5.65190943337914,-1.2749915209011,2.18727891378529,0.230652382074475,-5.65755553506267,-4.28029447364397,-8.9743024108074,-3.6064484086845,-0.301720115740659,4.79084879649888
9.24534152819008,-1.18744948856582,-4.17994499250139,5.99372501622788,2.92669825514207,4.15919834620973,-1.36334889685958,9.99266315220428,4.40499415141411,-5.77171197362637,9.56285735300559,4.69265273768175,-6.10877725797016,0.510704392559198,-2.57046454352016,4.74653554072137,7.63952190120867,-4.11377195068601,1.96184345403876,0.382802765378516,-9.72419864973811,5.52652370209948,6.33119507286204,-4.89453510353735,0.840400876287388,-3.84339226359702,-3.18922671783796,9.73470191016787,-1.44783872332144,7.53505192831365
-1.83164074217861,0.284356059445988,-2.67643846385302,2.04582560430556,7.32401918610676,-3.5551548343895,4.63515879124004,-8.93749405132726,-1.19952985248516,2.65393877005164,-4.56441634329415,-2.80006758366753,5.43712131759523,-3.85051787024615,-7.52442237231566,2.52154415165045,-4.5282758891199,-4.3216875365026,-7.0038134854745,-6.44776650902171,-1.38809267505795,-9.71449564131274,7.71699986467836,-6.18383552450476,-1.02221257541873,-2.53828018795058,3.75668015319501,-3.03963950117434,-5.99662144493595,0.000309897696928407
8.55062252710816,5.86560378263524,-3.08524043121889,5.47781410007521,-9.80878547019748,-4.19514382775581,7.63371706174935,-4.10594531499173,6.65807085479946,-5.31514790013923,-5.02253900630559,5.79727208449094,2.14660988509022,-1.39630548237857,8.81764086984685,-6.75423205448438,-4.9028048252848,-6.80103569689399,8.48208247104756,-3.736868392316,-5.16937458774532,-0.861862087918906,0.766001210552245,0.539630431965402,-7.95716973949952,-1.52737611692199,-8.94755967140291,-4.04516923825233,1.09039217244151,4.26823600334136
10.1588035607657,-2.61956952623046,-4.96823027145212,3.28768861652484,2.10644270709582,5.78375611041062,-1.30096176685726,8.97406538394395,2.46221229724708,-4.01487975027361,8.8375351554387,3.82753296968173,-5.82360648512395,1.15860242025296,-6.64878857725695,5.11119108973488,7.31955329235179,-3.44377599208428,1.57085814364665,-2.77406970263152,-8.74380843269918,5.10916175279519,4.57419549509346,-3.55691206314688,1.88407096333936,-2.61527238818189,-3.2011843343136,7.27994146302798,-3.07383794405363,6.79275148869947
-5.23619758242421,1.17846013284323,-2.07241390587548,-7.18752717481238,3.74840794535203,3.27169602085332,10.3753859187928,-9.24489115305646,-1.78822292035329,8.02920696287012,5.4359968228532,-8.12076449121744,-1.2011182304764,10.264522653631,6.97248968907908,-7.51717880185565,-8.83390675991423,7.0438527900091,-3.73836958342617,-0.523563192517671,7.28383316151354,2.90149366344149,-4.1645496529537,-5.05338085915617,-7.45810372427338,1.57381586620586,-5.68741260866816,-5.87109969644593,-7.62893143812481,7.76354773640133
8.62994145736873,6.76000529113821,-2.81829462274706,5.77982469137122,-5.55017626136971,-4.40684386549657,9.49564034195557,-2.68975258691306,5.84869720656654,-5.81935059421476,-4.88370129957365,5.66287686329653,0.232288221745441,0.766725065330057,8.81085717738274,-7.92239838381521,-2.89656725766198,-7.47757222703983,6.32550176167987,-3.65387232739092,-3.73073820783995,0.344850007914875,2.38387226891608,0.764592462127881,-7.18018018958184,-4.8210967257348,-8.27743404888043,-1.68869972545952,1.41264207303503,4.80844139082076
-2.29068204873345,-8.30226104249275,7.71187261729057,3.2245915301984,0.53226328983227,-0.206606832515447,-6.25241700906125,6.13919031937415,7.22310013943483,2.19288748242474,-6.03998056937402,0.186608437410787,5.51145716216275,6.06979921725991,-1.40344412505152,-0.887087311637525,5.92117449887708,0.299791382147809,4.8202205036435,4.01979825429409,-8.27854260708092,3.28990417636724,3.41958701215203,6.19344437915442,2.7899292219599,-1.12664873043058,5.19542784113538,9.4969248041549,4.46850083887883,-6.49234804155623
8.95569681986379,-0.806041634167221,-5.00799980598815,3.79173888896412,2.85657745469198,5.49388244868382,-3.50340929660049,9.85214733409915,0.877919075553442,-4.54787911061664,9.43354357417743,4.36985975515229,-5.52848944681304,0.127351104880289,-6.27618155919807,4.24647584614719,8.4756112688999,-4.39806039724331,0.268029560410065,0.364971579067221,-9.84823142020989,2.88288160896666,4.56957751172279,-3.47404413304769,3.020448887449,-3.29042304344479,-3.31138085976561,8.40114043474845,-1.55988525195647,4.42352639373765
