y,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,1.00300878814192,-62.6807718687952,-9.14688145073285,-4.81177892170274,0.736052983101486,-13.5351275616887,-14.7466126736398,17.2844792726315,2.4094403078558,74.6129734774545,-3.59496444949053,-0.429903967046487,12.236536427713,-4.02226563656173,-0.677661338832757,7.31066012205289,14.5665848504488,28.5746265741124,-2.20347416870985,-3.83302989753492,7.13891033483388,25.0968960546838,12.2728919711615,20.277551669402,0.269913717434801,-1.22898360230379,-11.286500241156,11.7959862369274,-0.536904308549925,4.24381920474015,0.374956508025498,-55.3677743159282,-1.14123656367335,-0.472084746345017,-17.0442484491416,-0.662200718385537,-2.80351057183172,13.5408735958828,-0.184007600705633,-0.216612233874257,31.2905515341392,0.356281771571073,1.43085427498855,0.212797877615464,19.6755424161415,-3.32761933684895,0.0176087430543838,40.6728111322359,74.6428101024141,-45.6367801156038,5.91020409249907,28.7181657683294,-6.92942483931731,41.8699053774256,3.59558501874256,18.7010438532433,-6.28135152603914,-0.454183075079818,-1.65779761724702,-13.9776797693033,-27.7905209159408,2.86828525993692,-34.4723796012135,24.1776039270932,-53.7011329910907,-7.90957121314219,-2.65874092658003,-0.867862632787557,-5.2782906490744,10.7191334390807,5.18393407926272,50.1499166020484,10.214165352714,-137.324848775235,-2.45800508834343,0.150712535070417,-2.87153273589193,17.9161238611006,11.2358377161888,-7.51456389841414,10.29872088513,-7.45785350851954,26.5504638488865,13.7549742233881,7.79932817838599,-56.7771776393448,-8.39503849081378,-30.0991978953023,-0.316108111757458,48.2920646442694,-34.5064594869988,-3.26037487337133,-26.5467481559142,-1.50560314415305,-32.8309948411885,-3.34323371764632,-7.70876514957001,32.1395239910021,1.53544632137034,-1.22113390670394
0,0.634739605902999,-67.4447046465423,6.0720364268904,-4.05203419612825,-0.304044886322369,-28.9149628794918,-15.2841442416392,21.8176650378255,8.76723263045115,68.8414085641192,-1.09344917670173,-1.23987326676596,9.77100257290027,-3.95447597431575,-1.04287085376595,10.7003234837383,16.5221591470891,29.4752670068961,-2.42003656478922,-1.00230253377859,13.2257104674483,24.0582029268102,15.6026997652162,18.4300608340752,0.767602702086906,-0.623043463831227,-11.7447779163323,11.252507873941,0.164616857848909,5.39878142033948,0.39413614523453,-55.5083805465416,-1.92941484708665,1.2413230730929,-16.0607931827915,-1.61752562498449,-2.58710418568587,13.7007997620466,-1.619172057847,1.06057400206326,26.4796100686458,-0.132811191083865,0.56347952592655,0.271926339552784,15.6452952629405,-5.56701746048294,0.0129460353216797,41.2495510096808,68.2846850200382,-19.77522966097,9.89112753795731,31.6182153712767,-6.47140325229371,36.4636297395904,3.55995967574214,15.3284453129758,-5.821110656678,-3.27781322744696,-1.54010753869445,-13.2304601490373,-24.9714542851583,3.3987120061774,-42.9734046380876,23.4493002223979,-53.2351728217033,-7.43436678418892,-3.1097345220162,-0.543066133915289,-4.47837267953291,11.8630513239887,5.26255561974474,50.2878649942485,7.65995072013171,-143.226321016223,-3.6495757505394,3.31994212334406,-0.875739424581628,13.3848578383913,16.7565702473222,-6.06576601722675,4.06340347410919,-2.81000899837414,25.5053317671194,14.0759251013575,10.129639620004,-49.3666703779367,-7.59374868635379,-30.0469918726748,-1.33301736187625,47.5825300532673,-32.9003053459979,-4.03195105885367,-25.0079700190816,-4.20843328686639,-40.6765064842635,-1.7992639625022,-5.2443563832798,35.3236514640012,1.63360113932389,0.0486378197092468
1,1.47713866927442,-60.5691053303201,-19.6291195121114,-4.4671497188939,0.627083081810275,-24.8487258034454,4.9545140634645,17.2591562731786,13.2427962109423,68.6120684331527,1.51591335631755,-0.511676181531503,13.1207928947872,-4.28537285964409,-0.826603374249589,10.9184460934546,10.7425782643658,33.1791783713003,-2.08340483861222,-1.45443905460634,16.2058127815153,31.9833661976022,13.8873300132629,21.5356259031286,1.17726251410455,-0.667542414694278,-11.7257645448705,12.0803089991861,-0.144696110785672,4.67269125231968,0.386143795441468,-56.2806275712086,-2.92505778795462,0.21620618884969,-21.0957167877057,-1.1066943986704,-3.71909817388336,15.3806832588952,-0.996432936384294,0.356407420032075,26.214313926943,-0.077592136081906,1.14562310346042,0.350697435526449,16.864027895533,-2.64966563390764,0.021945236280872,38.3273559043087,71.8706231360829,-23.4498446517856,4.50429009274484,28.5799260407872,-6.22738091303814,34.1048883356232,3.46567618551944,17.3821450372023,0.00926981792057116,-1.57549939524505,-1.68899284982086,-13.2208407116323,-25.3739289944963,3.06487403045375,-33.1845378296777,23.7623889592947,-58.3276312872818,-7.80057064509121,-2.68725687945985,-0.526977264576458,-4.450386150458,11.6444488681239,1.12074969308843,51.9325694491603,5.12754837824471,-152.724598542944,-4.25789098985098,3.07114561183981,-1.38540328237438,16.5489392743877,13.4211831482408,-9.19845741363072,5.31819780724015,-9.26704158572734,26.9424027792107,13.912416915343,15.4757511886092,-53.6830505848701,-7.29170076112484,-33.3282552448333,-1.18254628342133,43.5173166215514,-33.2951419492876,-4.40327653879061,-33.5772663591471,-3.52654985837442,-39.7183110596047,-2.3506839062819,-9.49290526600056,27.9843449234709,2.3240578049011,-0.966783495274053
1,1.83096007669906,-63.9305345923198,-12.4619122653309,-3.18866430750541,1.69916780395806,-36.8382503123482,-15.2125090247161,24.4723385347797,6.47369526330252,61.8505060926493,-3.76210367768711,-0.82770947050544,13.8212808203844,-4.04680412788876,-0.684227286567187,13.3552058686726,15.4083343777758,34.2525585563929,-2.00703664011057,-1.74773901859413,10.4146890426507,28.3213128745724,16.2994511657561,22.3806084082868,0.919514765679294,-0.353643300180971,-12.718571291803,15.0284823380496,0.199612944057651,5.07321507605933,0.440994953093286,-56.7981401067789,-0.188038048489865,-2.0884089665523,-22.5089381399418,-1.36072292495224,-4.03045687643325,14.404295729786,-0.213710632303513,0.212546337929241,23.7065922049668,-0.372718908698141,1.80690967097003,0.473437186636967,21.0134560286834,-6.15387928686603,0.019708252023383,44.2971809558132,72.5114826469721,-23.5365757723049,3.62220589841136,34.6920482054052,-6.7224877388403,40.2860507028163,4.00100108158269,16.638990005495,-6.70035213453141,-2.30130078850792,-1.97183208670436,-12.1304446582238,-25.8366308603768,3.89897568707409,-40.3714480293013,24.2505339623049,-53.8961834930981,-7.79440134823084,-3.76523076140265,-0.73784482381142,-0.961597042983352,10.8693780479771,8.03887084712234,49.1761783239916,7.74418465266187,-148.681049154746,-3.50702456038621,0.0345214924740125,-1.81624660326393,13.49160115379,12.0080632198774,-7.2294774564141,15.0953265576634,-8.64192481047933,26.014997046112,12.1803199733836,12.1901402874696,-55.8048639328001,-7.24894354449094,-31.9152328560594,-0.3911335229032,43.3961661736977,-30.5341331952114,-3.61200179749507,-16.5796029932778,-3.37055230883096,-34.8916098401785,-2.60414320254323,-4.83576384267458,29.5693971076944,2.05395310628037,-1.38961076276911
1,0.661733928608911,-64.667613754091,15.4741451320081,-4.42609210581963,-0.146430395046393,-30.0521775418827,-18.0607418713002,17.8997985946783,8.06844959704773,77.2289290402846,1.93207057842134,-1.72920018162169,11.6355637429848,-4.74948926723982,-0.745681958221254,5.33715406184686,15.577379790814,30.2563671500715,-2.15090667802993,-0.466194086699532,17.621648872509,30.8434928058493,16.42711436938,19.8872595414251,0.445509103252239,-0.759796818270648,-13.4318018909903,13.3080844980718,0.0211061329710239,6.7580598621073,0.547136434035969,-55.8519138332263,-2.28986304139505,-1.03527165548754,-17.3597236049536,-3.15570539776045,-3.65162402290826,12.7085191989787,-1.34684367730586,-0.0333307745029279,27.8560515608088,-0.169023183438205,2.3045259922502,0.364398864371926,17.9254708138309,-2.58209517678099,0.00420324639087233,40.4414639873883,67.185175643631,-24.3829842860994,4.23786893662906,28.1737140702358,-5.737127160448,38.4476377868334,3.53900713954566,15.3301307173876,-3.16941396306478,-0.965125684466694,-1.7257435825236,-13.1134033010075,-24.0624864529199,3.43917160576481,-38.2940825346339,27.8012381115956,-56.7738262494536,-5.58631055803247,-3.61894116938626,-0.483902506720162,-3.37128532399224,11.2973616671931,6.68947203775388,40.0904137715606,6.41274436689892,-135.704308441321,-3.06580156933864,-0.300314197708587,-3.43233875090072,16.7136191096039,10.4712824232192,-7.54406064020729,14.3294552653959,-10.6871401218212,28.7138908675338,15.0217276377135,12.4674381291101,-48.2502781882395,-6.62296816933445,-29.6642059740457,-0.879728240102971,44.6982483418607,-34.9982027635559,-3.94174432643736,-35.4607878135087,-3.68881280237981,-35.6334854721777,1.39121724751296,-8.70175872716606,28.5446860172157,1.50667389236163,-1.46921126036795
1,0.437959928860104,-70.3897035695319,2.86223479525455,-5.25406692942484,0.533415870789459,-22.9386635696664,-13.1675789087378,19.7052184155795,5.502672564911,65.7611559996205,0.202502905365994,-0.935768899735005,11.9796242332728,-4.48923833906699,-0.747178128705427,13.1587766726817,12.369610386513,29.3996585434528,-2.29917931549679,-0.100033727645743,10.0757186170727,31.1709077604382,19.9235544513661,21.822997326985,1.14034913956155,-0.66815640757917,-11.6923773279172,12.2590110407597,-0.491365229555877,5.88398294386678,0.533339478427127,-49.5968168317529,-1.64623273933875,-0.396150495959481,-25.6371202834499,-1.64250175749837,-3.0456428735049,15.127716428611,-0.625532097878563,0.0506255208048668,27.8815133207631,0.079884898065846,0.918526437987598,0.402123131274562,17.8649227688322,-2.91044657880302,0.0153028060263601,41.9267993275121,75.7991399393067,-31.0788735276576,4.10895297130957,27.6185777984953,-6.80672093418235,39.5908920200077,4.20004855562692,15.7755370349932,-2.72666878198334,-0.981804045687732,-1.76943929817415,-13.5486167259926,-28.9601789699287,3.23481992052261,-42.6679417530698,22.362221360805,-56.1272433811465,-3.98488649944229,-3.38399112105767,-1.22204480522293,-3.88962800909361,11.2198663724647,7.05042057207026,33.5502929233792,5.13484006177419,-139.277882872198,-4.63041959378144,1.41356920625147,-4.34888541665935,14.6334676094104,10.1134409736262,-6.3869801138489,13.5305638736333,-6.07844190133314,25.2123147985217,14.4244949179892,12.0071362108992,-56.8837163738402,-7.59855906843668,-25.63543513906,-1.34600628524237,45.3486825372992,-31.9861596543938,-4.01658883609601,-29.2492219825534,-3.23964098563131,-38.4557823376187,-1.83677973467948,-7.39054127714312,30.4644129366631,1.99646757188628,-0.825165809188135
1,0.693092432475717,-61.8949183321364,-3.47001515808824,-3.80843503625177,-0.121482719109177,-20.2472892535178,-17.945975425143,19.3989141580565,4.60315112050784,70.2199850801916,0.82630033657186,-0.497412660291741,11.3399059895083,-4.26672169764432,-0.41994034576352,8.16135937684357,13.2236408534153,29.3065300079198,-2.21290836901781,-4.96483161590418,15.0323468576519,31.9029233918937,14.328174306486,21.2335566730629,1.29328535080617,-0.795368279610243,-10.1864072813936,11.9647035703396,0.110452708605501,5.87577672699945,0.516930411299389,-47.7132277161812,-0.828076545628179,0.648613636681599,-22.5369561698687,-1.61606862233851,-5.98495972611316,15.324051453103,-1.05240248479417,-0.0203491021638437,25.2665039859429,-0.0981182854698329,1.59550550131035,0.388735696052515,18.4041925773442,-4.29536833074728,0.0166184355386575,41.4632683607628,74.1378001278827,-31.4614434042933,5.87607646595307,33.5863245855616,-6.35059115080299,37.1724744723862,3.58854904733397,15.1898139621423,-5.05223196832121,-1.44203284955406,-1.83507606120693,-12.8983964552455,-29.6735494079695,3.13586918802863,-38.311717515991,22.3818835738155,-58.7718078395842,-3.04321490930659,-4.38159669058543,-0.968731308276355,-5.24261862675096,9.10983925469978,8.55628885914336,42.7621355089547,9.718374448532,-149.872944551822,-3.82560750194991,3.03031370352237,-2.36457866822524,15.9651763884537,10.0114444972269,-8.15987490285512,8.58360107045615,-6.04763334675132,31.026687032094,11.0771810179585,10.8950067400878,-57.1103474052231,-8.38309640805945,-29.9467660819333,-2.88578062889241,44.8980687691605,-28.4037850053705,-5.60852619935211,-26.3039042001309,-4.73856494303019,-36.1377961785519,-0.866233325746864,-5.99637393416139,29.7760134801447,1.66862481348042,0.211221062876565
1,1.18437765580438,-73.1797920716763,7.72329852170501,-4.85973907713869,0.527154056473005,-11.8594025190599,-17.5164643570837,19.1929050655166,7.91945120715563,62.7588945374013,2.53343660266703,-0.44482103244616,11.3503560891853,-4.0873941388231,-0.87636069586128,6.11133780481235,16.3513605556705,29.9820169005792,-2.27866499398498,-2.31241413748303,12.252277921714,20.842121935691,19.6782704691653,21.328760565028,1.06747585615988,-0.368126451499466,-12.8614762364202,14.8133320185396,-0.939097239748366,5.51660794843894,0.380611169361286,-52.3325906187634,-0.337973843325101,-1.85806128161111,-22.488958984756,-0.842649019689545,-4.29185104030875,13.1683386221657,-0.277987419140338,-0.394475200319869,29.0227268413611,-0.182883456429164,0.566666412527938,0.249455501308356,19.8020421833437,-5.03175175055207,0.0115641111899634,41.7373100665506,68.0172603161439,-37.0891402382798,6.08735407880148,34.3672950387944,-6.74142388789139,37.218929325304,4.13121450567298,16.4324868685242,-6.32658466073235,-2.40379417215873,-1.67105995236273,-14.25195226091,-28.2690373304982,3.52195728899044,-34.5765483517685,24.4832445192369,-61.3766792653043,-3.96903248329478,-1.40521084136819,-1.25397104677793,-3.07858764611057,11.4614833610969,6.12462076815527,43.1686428048707,9.11312617853838,-144.031775642651,-3.46978527123917,1.93629544543379,-3.98148678577306,20.1502058706492,11.8313512845516,-7.16802963441129,6.7232193461656,-6.84602542415016,27.4577709599028,18.0344023095598,11.5226101383017,-51.5374285185983,-8.15758173329002,-27.7605999642739,-0.621315165533409,45.1207587532117,-31.3600999376086,-3.26434347095103,-22.7587795458329,-3.55796633239835,-33.570074554476,-2.00059830250089,-7.45729174974656,29.9456217195635,2.01748110547686,-1.58348489513503
1,1.21510819314822,-59.0185154609745,12.5986698315332,-4.32301116219024,1.63803021454905,-21.5379907714899,-5.5325186938678,19.2505066504828,8.6275117811832,64.8011166054489,0.153764234185583,-1.11642493970095,11.7636818157307,-3.66179100638757,-0.985575051468278,10.1369956917999,16.295593956734,29.5652032818614,-2.53153847023465,-4.43142309861864,10.5747777238848,19.014815782631,15.7081515191264,20.3109013788348,0.582508514417228,-0.152667974658579,-12.0734666214836,12.91882372769,0.686489482704251,6.82272260492826,0.482385503129086,-54.1360024847395,-3.43122183947364,-1.06941498263039,-17.2824953155637,0.357453163148593,-1.73396592247759,16.3335391704716,-0.982430808538423,0.910838133533291,26.4882456174503,0.0662035585562119,1.99396389683221,0.271586002983018,17.8447044741157,-7.45923155945251,0.0165302448922187,44.2849661543779,65.9451382173962,-30.013840154878,7.63057261753808,36.8290085298252,-6.29508884372106,36.9831433563937,3.29346235392358,15.4601621248994,-7.38705727037653,-2.20093080675474,-1.80542504144711,-13.7834601525618,-30.8846459385831,3.64107386372539,-32.2620320499385,26.081897026195,-64.030836744546,-5.76980012553115,-2.10204831701401,-0.768592409351802,-2.89907230687582,11.5725441413819,9.14493096408771,48.141092065084,5.80693454856153,-140.385236999386,-3.77573748927856,0.992300247359109,-2.69830959972937,12.8042452450008,11.1726461798449,-7.01406807716642,0.201800777815067,-5.01749469124654,23.6781163343651,14.1829125045472,11.0547614073999,-57.57285401238,-8.06943861825222,-28.7878789163158,-1.88249563232042,43.0598042568391,-31.5533694463783,-4.10842580984555,-23.136853855908,-3.37666778652314,-35.9208429858388,-2.61793155230322,-5.60003885313609,31.8770851416217,2.21962500602447,-0.398277118567723
1,0.935542633347361,-61.6820881544164,-0.904166920727687,-4.20649563918434,1.28162711720072,-23.6754045461938,-8.56868858600916,19.1185787739311,14.0066244810802,62.4549898607074,0.466813494679358,-1.17508756131689,10.9799616296123,-3.94846207427125,-0.812667987042238,8.90316168508029,17.3794848744433,31.2728877151151,-2.43232853956015,-4.51245490582506,8.13546354817158,28.9093852785492,17.9106745444156,21.6118908050579,0.954471319591256,-0.338142502786618,-12.7463881278711,11.2605262994063,0.0125286771275933,6.08449109972606,0.450869680067849,-55.6027734011006,0.0349010489059674,-1.36470782155922,-18.1363435050543,-0.963389746428662,-3.57956611794662,13.7854219953154,0.0936728683577041,-0.221266896850322,28.5664177967534,-0.361733965565228,1.00567114966789,0.324477815692834,20.1728608959526,-7.1014194974576,0.0176316656455462,50.6863938886728,71.1089105926882,-22.0881241589728,-0.185453953183666,26.2992334623558,-6.78763314444034,36.5683468521889,3.86043153967285,16.6641695942545,-10.776366431086,-2.66702218053816,-1.65371517884348,-14.0489799079809,-25.2188273229329,4.12399412521348,-43.8813238433011,22.4472564303854,-67.2072884046715,-6.74183359566503,-4.12099771627557,-0.775483806598996,-2.08227968338279,10.5084796333641,5.78471498239313,42.2480244955633,10.4700281356343,-151.417348150765,-4.7898718316642,2.28939272610023,-2.70235383539208,10.1301821436594,12.3734136593077,-6.97214364617597,10.4002410990941,-8.1493115337208,19.9392893333621,11.6547018697759,14.9455645271251,-61.194841523373,-9.53827990993668,-32.6586000087818,-2.13932394124797,44.3640057445003,-30.0143489291989,-2.31898386493883,-23.1851886181525,-4.69631829867739,-34.3988819624419,-2.48662541589639,-8.50295454685813,28.0300897178038,2.58760830718342,-1.29294625764625
0,1.03732478527317,-64.9058623929644,-0.795072608980485,-4.0883119083419,0.316709358277091,-19.2808173641331,-2.25725893201095,19.040305084536,9.20452625356996,69.4061775705063,1.79572879577053,-1.68608671231831,12.8038231189566,-4.29389773646913,-0.493910078241625,9.97348795508879,13.1025435102653,25.1397413500746,-2.37014384856335,-1.76611506272606,10.5787827778149,28.6913807780688,11.9696885722756,20.2383112816389,-0.132658558160993,-0.577340814063819,-12.4820509415966,11.7875504650013,0.682627178626638,6.44487101520678,0.473254017768261,-55.2265593288323,-2.95189750144237,0.335585032129663,-19.3675208153574,-1.30516184382095,-2.9917460020725,13.3012249435386,-0.0830785151895273,0.242643246251236,30.3948966694636,-0.042413273406709,1.06029734123429,0.298741901554359,17.0416650122772,-10.6154982356358,0.018920306004304,38.0479904313751,67.911571054331,-26.5740361493023,8.7273682162957,28.7127117619013,-7.30518178543383,34.414904799357,4.02643605887996,16.2795605386847,-9.05222144894869,-1.1041220746573,-1.4214522070184,-13.5182587679106,-26.4677649448776,3.33139820502324,-32.6635896791257,23.0596121120137,-57.543838425872,-5.84579187569112,-2.97929713297801,-1.43006236804302,-4.43111401204686,10.2789802117261,7.91031061480493,42.4012068339731,9.51975321012907,-152.172710516006,-3.38670396112603,1.21909990637185,-3.63645363464669,16.9308917739851,14.2805319009329,-7.50329997073141,25.9903686713736,-6.43779662800692,24.9049777491694,11.8721612914313,14.1482382651769,-62.9564819205495,-8.07579837470878,-25.2101921566838,-1.7480275928517,44.2807845074478,-30.9704517152841,-2.65206200987508,-30.9160741277146,-3.47061882145498,-37.5216391183362,-1.40882455433952,-6.29434381774795,26.730450948758,1.78912069552467,-0.974469333506379
0,0.940085863452299,-67.4112208771303,16.4577575146119,-3.86920347578391,0.56159502544505,-26.8695232144679,-6.81166042257898,18.3052684275557,4.88629462465196,65.0197840624219,-1.09584264854682,-0.689846909861044,12.5290498750048,-4.18112909049864,-0.860778455016211,9.47497895949555,18.0377571840503,26.1050188116418,-2.79625697664017,-6.84526461010185,8.56844920690868,27.1406386526984,9.88238504702921,22.2646359518577,0.0857836183679054,0.106509248972862,-11.1676257915558,12.37897291608,-0.438001946831386,7.55424344569804,0.395844347713258,-51.657105138593,-2.30193346700582,-0.587180442126642,-28.7575272895069,-0.152839636963363,-4.07865446033438,15.0818884337271,-0.454333403199036,-0.662142015625955,31.3535570383795,-0.400626761888534,3.00454869965729,0.35366467636175,18.4388713735221,-0.582910759430457,-0.00185954819692776,39.8685628698432,69.6879569709772,-26.3740527307485,3.96483386699891,21.683412182575,-5.56813816086081,40.998776510943,4.27105055318302,14.0295054585563,-3.93542786948525,0.181184332064719,-1.8407954598903,-13.2501381471576,-29.955415226724,3.41547291046361,-54.4649811735594,27.1637188343433,-63.0360258469696,-3.11853294965185,-3.15320241369213,-0.388153156069357,-4.14871269931763,11.3437309446641,3.96811220827637,46.628252500927,4.43164615708484,-149.061526345723,-3.33670307456103,1.04803453465341,-3.39755675897815,13.9217155961094,11.5389463811446,-9.74407317872881,19.8973303750015,-2.10554892213554,23.9185694553981,10.4744739865435,12.6452791923337,-56.0447170840649,-7.29513454679062,-29.900662073717,-1.57513753057719,41.375340079722,-31.4185518164178,-3.02369695576201,-31.0037969665705,-3.47372565995298,-39.5770127138989,-2.39716919430428,-7.35629479638335,26.4721996873801,1.60982037475376,-0.937867329913287
0,1.30304650019028,-64.590968743787,-0.464057391437586,-4.72157670052619,2.09501960711847,-10.2747855722622,-14.4867317335501,19.4818278541088,10.3170667378129,58.3813715777608,1.29392319127585,-0.945770470737043,12.8747064343218,-4.08773137636735,-1.0065904337998,9.01622567159428,14.6147692182259,26.5739303790458,-2.39094284856717,-0.236183906972721,10.3375051138007,25.0365482895491,16.6289355008239,20.0836400160945,0.615920807022534,0.0740285362839503,-10.7751648953395,13.3770883861165,-0.601273814502866,5.22366696135169,0.530091999797723,-56.1062537391433,-0.324002002082137,-0.307102720457794,-17.2886585482766,-0.645786329249696,-2.30619043804942,14.8481462610667,-0.124483144506089,-0.00164419286007276,30.1557252267289,0.0933254847821414,1.22416703820493,0.156976999049165,16.6950928432921,-7.48138302709185,0.0184020224726126,40.8842596811283,67.5764932554776,-30.6894055871084,6.52454067278439,30.346426053141,-6.09147475592332,36.4388286808529,3.88010640718194,17.6004686305096,-12.2099064177446,-1.49797873595992,-1.80628085835559,-13.2836339800394,-22.8548721045389,3.47245822931769,-37.4246930603417,24.0431328781911,-56.7633413629472,-4.93623977560016,-2.54569153345849,-1.18046227886818,-2.18467047706663,10.4243962773886,3.87520075572528,40.7537059568394,9.72474474450231,-135.22299835497,-2.84655260612287,-0.333617879556089,-4.40469565391391,13.9379706039038,11.715868548491,-9.35134266634192,14.1733970731917,-4.73740959281669,23.9450144304315,13.1855204450803,13.6619771253029,-56.4516527592465,-6.36884448964809,-30.5622826628242,-1.89414963690883,48.6098373104631,-30.4635263395179,-5.20336435864885,-24.7938516614465,-4.08729836769676,-38.3245007491905,-1.60228657629431,-6.36376696335741,25.750309169217,1.43312257513359,-0.454475475593774
0,0.832768141119362,-64.3156379977174,12.2274840173862,-5.0554959136843,0.586113160296981,-31.6377301811003,-8.05571859207777,18.8309841378348,10.1076877687938,72.3850720102322,2.09298587528452,-1.68033667052094,11.538541062053,-4.14822510333531,-0.817799808300832,6.53921265883147,18.4298976435745,29.2936330749811,-2.3253945120057,-1.64565011103815,11.0030067736208,25.0736656715043,14.3106308580529,19.440467005962,0.296508287112817,-0.434648899470927,-10.6915244060563,12.9724616845964,-0.0693962609439572,6.22185993433139,0.424614119222857,-53.4302915153073,-1.06963971913357,-0.0848819829800818,-20.7795620269176,-0.832289452388799,-2.93442178798224,13.1447028383026,0.322195610146362,0.77456897092483,29.4907846720176,-0.386273378788974,0.674283853601246,0.262195352978198,17.9160138594311,-0.652165443923279,0.0214245586282765,45.6061275462509,59.1932708929091,-29.5821828668323,8.27178109197147,38.8231409203937,-6.55348739136676,34.1551849347651,4.16988301956042,18.1628641003624,-9.75573397607984,-0.480144076174611,-1.71924305846797,-14.8938473012551,-29.2506439691007,2.97321046350396,-33.8052789603102,25.6982283899951,-54.193330633724,-5.24419500012194,-2.57936290569324,-1.4233117463159,-5.02356666224062,11.1537001051002,5.34176770140729,45.0138285865265,4.70325558862537,-132.40487274342,-3.84360152079858,-0.505950706122153,-3.51727252198716,17.0446386862843,13.4957117451043,-7.48862374440984,0.0252198450708981,-10.7633185224885,25.3933489647122,15.1124256877374,11.354099553093,-52.7067008395125,-7.13126963994357,-25.9173069912402,-1.39984898160631,46.9388587485819,-28.1627664510085,-4.31444267097409,-31.7914214242722,-4.19058012118161,-39.3643310505928,-2.87623653107743,-6.9460822407082,22.2337815760398,1.65888259024335,0.262902248007225
1,0.926006494766819,-67.6937522682727,0.895595075567645,-5.0533898521361,0.907594952800067,-20.713348713119,-5.71811544223737,19.8067988555217,2.53886496590105,67.7839170925984,5.37364359676617,-1.3817878009344,11.4697306271216,-4.4590757068409,-0.817550499472688,8.41058264567173,16.1433740765006,29.1887635195412,-1.93624617928699,-3.83991855011206,11.34982703897,23.2058966864242,15.9331481698061,21.903464388404,0.651050457891846,-0.81128133934326,-12.4169294281274,11.9794448741391,-0.813192204611599,6.12750721084014,0.46444875468403,-52.9337942710003,-1.56724888892347,-0.458663473348257,-23.3003983358526,-1.13015625128685,-3.30735784530151,13.3372727085694,-0.199963043799616,-0.121867823772373,28.3955056854241,-0.00755839675287224,0.420823512175427,0.454136794511312,21.3963348282178,-9.04915174533486,0.0111099137928516,44.4680901316684,76.5914201496396,-22.2193416086743,11.4626464394107,25.7689616404371,-6.27546771165679,37.384194480539,4.58153891596357,18.715849755162,-4.14694989236895,-3.33479076374916,-1.45267335317475,-14.7090412373229,-24.8835143419461,3.48735129988836,-39.2806339021076,24.4250714750373,-56.1093855524076,-6.36830023711476,-4.49724272182329,-1.0563395669581,-1.87865907756263,10.6282925434804,6.67088611432773,43.4429907454042,8.12608220599484,-144.924053865166,-2.57206770096304,1.79335304123195,-1.63061955711767,16.3074268151996,11.9611332598939,-9.48976276822972,15.4988957612242,-5.25258318333489,26.8834426873839,12.6163139285408,13.3941661120046,-65.4838918372248,-8.08258684144346,-32.5811222082291,-0.789855006628188,42.787835315117,-32.3358419917896,-5.8187151712388,-34.989283821728,-5.18785637980787,-37.4590011481634,-0.855845881026169,-7.05743567860956,27.0380010970795,1.87315667266949,-0.407350921692316
0,1.47208230714221,-66.7277315518014,-2.95564726754905,-3.22317461198507,1.5272120258327,-12.2254909981291,-6.87638591813731,22.4539371674576,-1.65987442652966,70.8699552129231,1.1500565781137,-1.20956322066789,10.3521009696518,-3.50465866277611,-0.875141078609104,10.2725747008672,15.5991343089892,27.3485459840862,-2.43232843064801,-6.55906255843068,11.5003383626766,27.7437062227555,14.4178483401146,20.5216689593413,0.681031584455082,-0.394825713842358,-11.0348057321779,13.5175978572266,-0.823679847428208,5.56678478372959,0.471736559399513,-57.1492152249904,-1.0421699634251,-2.23788107075682,-17.8164584185943,-1.91212258620663,-3.28085495289103,15.8148669196781,-1.17011495954798,-0.632251571806501,26.1308585629412,-0.198785331266169,1.05578059882126,0.367100008177776,19.5175652227347,-6.89374461041468,0.00743157494249486,36.6696584214044,74.2686485774864,-23.7722757533124,5.81557778978858,36.7027600274393,-6.56523039948981,40.0156969093213,4.53913216995951,15.6137645108424,0.324968517170964,-3.09692415245028,-1.770464550025,-13.9320331149739,-22.6714738490701,3.5378300630643,-35.3038097811027,22.4970176225364,-58.8464698232411,-4.89415121887314,-1.93093079161823,-1.20942693252066,-2.98631708626279,10.3290834853888,5.83843073949853,44.1046533535954,4.78783092362822,-143.792742302339,-3.71479202827393,-0.157021530060571,-2.58883989268971,13.7605201983049,12.8419410106178,-7.39327381059694,7.88236754818347,-8.0014268285186,19.2976884574634,11.7514292313348,13.0745170814476,-58.8601912473724,-7.30016384076428,-32.1091725303099,-2.44435035131627,51.290026828266,-32.484244987029,-3.87241013923087,-26.0647264218614,-2.96191414942508,-34.664475337084,-2.46457565953789,-5.54808489050581,31.9473224104066,1.5726097242745,-1.48581995269225
